Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YI SIANG NO.6,2024-09-05T01:00:00Z,2025-04-19T22:00:00Z,DRIFTING_LONGLINES,FISHING,416003984,,BJ5031,2018-01-09T02:29:31Z,2025-07-18T23:54:27Z,1484.87
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN JINN YI NO.66,2024-07-13T00:00:00Z,2025-06-28T19:00:00Z,DRIFTING_LONGLINES,FISHING,416234900,,BG3682,2019-03-25T18:05:13Z,2025-07-16T22:21:34Z,3904.31
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,TIAN--XIANG168,2024-11-10T17:00:00Z,2024-11-10T19:00:00Z,DRIFTING_LONGLINES,FISHING,122999911,,BZSH9,2020-12-28T10:10:41Z,2024-12-12T20:42:36Z,2.39
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHUN FA 8,2024-12-23T22:00:00Z,2024-12-25T00:00:00Z,TUNA_PURSE_SEINES,FISHING,412549219,9289221,BZU6K,2024-07-01T02:34:29Z,2025-06-25T04:59:36Z,15.05
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,LURONGYUANYU57,2025-05-18T00:00:00Z,2025-06-27T11:00:00Z,FISHING,FISHING,412328731,9691888,BBZN7,2025-01-21T20:05:15Z,2025-07-18T23:59:38Z,23.58
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",FSM,QUEEN ALEXANDRA 959,2024-08-03T10:00:00Z,2024-08-03T16:00:00Z,TUNA_PURSE_SEINES,FISHING,510073000,9703253,V6PQA2,2016-04-28T05:41:05Z,2025-06-30T04:07:51Z,1.32
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SAN LIAN FA NO.1,2024-07-01T00:00:00Z,2025-06-25T18:00:00Z,DRIFTING_LONGLINES,FISHING,416004268,,BJ5062,2015-08-02T23:30:45Z,2025-07-18T23:49:27Z,2024.82
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HAO YANG 77,2024-10-20T06:00:00Z,2024-10-24T01:00:00Z,TUNA_PURSE_SEINES,FISHING,412217989,9038153,BAWB,2021-11-29T06:20:07Z,2025-01-03T03:26:57Z,42.44
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",NRU,EASTERN MARINE,2025-03-16T11:00:00Z,2025-03-16T17:00:00Z,TUNA_PURSE_SEINES,FISHING,544112120,,SSD,2022-02-19T02:10:39Z,2025-07-05T22:50:46Z,6.11
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONG SHUI 787,2024-08-01T23:00:00Z,2025-06-30T17:00:00Z,DRIFTING_LONGLINES,FISHING,412549265,9910038,BZYQ3,2020-04-14T01:23:26Z,2025-07-18T23:59:48Z,1362.16
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN JINN YI NO668,2024-07-01T00:00:00Z,2025-06-30T15:00:00Z,DRIFTING_LONGLINES,FISHING,416217500,,BJ4955,2022-08-13T03:12:31Z,2025-07-18T23:43:45Z,2723.69
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,SAJO CONCORDIA,2025-02-02T16:00:00Z,2025-02-04T17:00:00Z,TUNA_PURSE_SEINES,FISHING,440882000,9699593,6KMB,2022-05-24T04:03:44Z,2025-07-10T19:48:33Z,8.02
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI747,2024-07-24T22:00:00Z,2025-04-24T08:00:00Z,DRIFTING_LONGLINES,FISHING,412328757,9686118,BZTK5,2015-07-29T07:07:18Z,2025-07-18T23:54:35Z,3149.61
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CXR,CT5-167102-62%,2025-05-18T08:00:00Z,2025-05-22T13:00:00Z,SQUID_JIGGER,FISHING,5167102,,78%,2025-05-18T02:00:40Z,2025-05-24T01:54:28Z,40.59
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN JINN YI NO.16,2024-07-01T01:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,416000235,,BG3910,2023-09-27T03:01:40Z,2025-07-18T01:28:20Z,4481.13
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,VIVA FAFA707,2024-10-05T13:00:00Z,2024-10-05T17:00:00Z,INCONCLUSIVE,FISHING,416714000,9035254,BEBT,2022-12-02T06:25:49Z,2025-07-18T23:54:57Z,4.10
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KIR,MARORAOI,2024-07-13T15:00:00Z,2024-11-02T18:00:00Z,TUNA_PURSE_SEINES,FISHING,529687000,8103080,T3LN2,2014-08-29T04:20:19Z,2025-06-23T05:07:49Z,14.02
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIH YU 568,2025-03-25T17:00:00Z,2025-03-25T22:00:00Z,TUNA_PURSE_SEINES,FISHING,416006468,9923645,BL2158,2020-12-17T02:01:40Z,2025-07-10T07:31:30Z,4.73
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,LUYUAN23,2024-07-12T14:00:00Z,2024-07-12T17:00:00Z,DRIFTING_LONGLINES,FISHING,412326875,,BBCH3,2022-12-17T10:43:53Z,2025-07-18T23:58:52Z,2.47
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,LURONGYUANYU207,2024-07-22T10:00:00Z,2024-07-26T09:00:00Z,DRIFTING_LONGLINES,FISHING,412329424,,BBIM7,2018-09-12T23:24:05Z,2025-07-17T14:21:48Z,82.38
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CXR,CT51671-02-78%,2025-04-21T08:00:00Z,2025-04-23T13:00:00Z,SQUID_JIGGER,FISHING,5167102,,78%,2024-06-03T14:29:15Z,2025-04-23T23:40:41Z,20.28
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YI SIANG NO.128,2025-03-09T11:00:00Z,2025-04-17T03:00:00Z,DRIFTING_LONGLINES,FISHING,416249600,,BH3460,2024-08-12T08:46:58Z,2025-05-19T01:52:57Z,152.79
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",SLB,SOUTHERN SEAS NO.302,2024-07-01T22:00:00Z,2025-04-11T21:00:00Z,TUNA_PURSE_SEINES,FISHING,557005600,9764427,H4ST,2018-05-28T01:09:21Z,2025-07-18T23:59:28Z,220.40
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,TAI LONG 9,2024-07-05T06:00:00Z,2025-01-05T18:00:00Z,INCONCLUSIVE,FISHING,412549536,9947940,BZYD9,2023-01-12T23:19:42Z,2025-06-28T22:40:46Z,19.66
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN JINN YI NO.26,2024-07-01T00:00:00Z,2025-06-30T17:00:00Z,DRIFTING_LONGLINES,FISHING,416003089,,BJ4917,2012-12-03T11:08:46Z,2025-07-18T23:54:46Z,3894.34
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,FAIR BRAVO 707,2025-03-02T05:00:00Z,2025-04-01T20:00:00Z,TUNA_PURSE_SEINES,FISHING,416004728,9738703,BL2116,2021-10-31T23:39:10Z,2025-07-18T23:59:52Z,119.08
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,SHILLA JUPITER,2024-08-04T01:00:00Z,2024-08-04T06:00:00Z,TUNA_PURSE_SEINES,FISHING,441066000,9199220,DTBE8,2012-01-01T01:29:08Z,2025-06-10T04:17:18Z,2.67
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SYY31-2023-03,2024-10-11T01:00:00Z,2024-10-11T03:00:00Z,DRIFTING_LONGLINES,FISHING,412312303,,BO12345,2024-02-10T05:56:47Z,2025-07-18T23:10:45Z,2.06
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TUV,ELSPETH,2025-01-01T06:00:00Z,2025-01-01T19:00:00Z,INCONCLUSIVE,FISHING,572386220,7827483,T2PH5,2021-01-12T02:25:08Z,2025-07-18T23:58:41Z,10.54
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,LRYY937,2024-07-23T10:00:00Z,2024-07-26T07:00:00Z,DRIFTING_LONGLINES,FISHING,412549102,,BZT16,2023-04-16T06:16:05Z,2025-07-18T23:58:40Z,35.04
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN JINN YI NO626,2024-10-31T16:00:00Z,2024-11-01T18:00:00Z,SET_LONGLINES,FISHING,416003741,,,2022-08-17T03:53:12Z,2025-01-25T04:40:52Z,7.38
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,ZHONGSHUI728,2024-07-01T00:00:00Z,2024-10-11T18:00:00Z,DRIFTING_LONGLINES,FISHING,412549003,9865269,BZYZ3,2022-08-13T02:24:29Z,2025-07-18T23:59:58Z,1409.73
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KIR,MARIRAOI,2025-01-29T07:00:00Z,2025-01-30T22:00:00Z,TUNA_PURSE_SEINES,FISHING,529440000,8003230,T3AF2,2012-01-03T02:53:39Z,2025-05-15T02:15:53Z,11.40
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,JIN JINN YI NO828,2024-07-01T00:00:00Z,2025-05-11T16:00:00Z,DRIFTING_LONGLINES,FISHING,416004246,,BG3705,2024-03-09T02:24:56Z,2025-07-15T15:54:48Z,2654.17
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,LURONGYUANYU788,2024-07-12T16:00:00Z,2024-07-12T16:00:00Z,DRIFTING_LONGLINES,FISHING,412329432,,BBKF8,2019-04-10T22:01:27Z,2025-07-18T23:57:17Z,0.11
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,HOSM AIS TEST SHIP,2024-07-18T19:00:00Z,2025-06-20T11:00:00Z,DRIFTING_LONGLINES,FISHING,987727004,,,2024-07-14T22:15:06Z,2025-06-21T20:23:34Z,1843.09
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",,LRYY137...10,2024-07-14T23:00:00Z,2024-09-10T15:00:00Z,DRIFTING_LONGLINES,FISHING,108010234,,BO12345,2023-04-24T21:18:37Z,2024-11-23T03:17:37Z,22.19
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,SAN ZAI FA NO.6,2024-07-14T17:00:00Z,2025-05-26T14:00:00Z,DRIFTING_LONGLINES,FISHING,416003575,,BJ4927,2015-05-13T06:09:05Z,2025-05-31T10:59:20Z,2102.08
