Time Range,Flag,Vessel Name,Entry Timestamp,Exit Timestamp,Gear Type,Vessel Type,MMSI,IMO,CallSign,First Transmission Date,Last Transmission Date,Apparent Fishing Hours
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN LIAN CHENG 710,2024-07-01T04:00:00Z,2024-12-17T22:00:00Z,SET_LONGLINES,FISHING,412699440,,SZXC15,2018-05-28T19:04:51Z,2025-02-24T21:46:01Z,853.86
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU 705,2025-05-23T22:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412549143,,BZWD9,2019-08-29T02:44:20Z,2025-07-18T23:58:37Z,396.24
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",JPN,KIYO  MARU NO28,2025-03-01T18:00:00Z,2025-03-28T03:00:00Z,POLE_AND_LINE,FISHING,431795000,9128697,JDPA,2022-04-22T09:30:55Z,2025-07-18T23:59:52Z,212.76
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN LIAN CHENG 797,2024-07-01T00:00:00Z,2025-06-29T14:00:00Z,DRIFTING_LONGLINES,FISHING,412549007,,BZUX2,2023-04-22T02:24:03Z,2025-07-18T23:56:55Z,4026.32
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",KOR,NO.5 KYUNG YANG,2025-05-22T05:00:00Z,2025-05-22T06:00:00Z,DRIFTING_LONGLINES,FISHING,441680000,8703464,DTBX7,2012-02-18T09:33:53Z,2025-07-18T23:59:58Z,0.82
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",TWN,YING RONG NO 638,2024-07-30T15:00:00Z,2024-07-30T16:00:00Z,DRIFTING_LONGLINES,FISHING,416176700,,BI2578,2015-07-21T07:50:19Z,2025-07-18T23:57:08Z,0.41
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",MHL,LAJABWIL,2024-09-13T19:00:00Z,2025-04-17T17:00:00Z,TUNA_PURSE_SEINES,FISHING,538060022,9784491,V7A2098,2018-11-06T06:10:30Z,2025-07-18T23:59:28Z,96.44
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,SHEN LIAN CHENG 783,2025-01-15T19:00:00Z,2025-06-30T23:00:00Z,DRIFTING_LONGLINES,FISHING,412474535,,BZXE2,2018-08-20T01:32:19Z,2025-07-18T23:56:26Z,1596.28
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",USA,FIR,2025-03-09T19:00:00Z,2025-03-14T18:00:00Z,FISHING,FISHING,369289000,,WDJ6681,2018-07-18T07:25:21Z,2025-07-18T23:56:19Z,9.90
"2024-07-01T00:00:00.000Z,2025-07-01T00:00:00.000Z",CHN,HUA NAN YU703,2024-07-01T00:00:00Z,2024-12-04T15:00:00Z,DRIFTING_LONGLINES,FISHING,412464117,,,2017-02-28T06:34:08Z,2025-02-07T03:36:31Z,1749.91
