flag,vessel_name,mmsi,imo,fishing_hours,fishing_area
KOR,NO.202 HAE CHEON,440941000,8714176.0,368.62,hsp7
KOR,NO.202 HAE CHEON,440941000,8714176.0,35.27,hsp6
KOR,NO.208 DONGWON,440574000,9042013.0,1463.1,hsp4
KOR,NO.208 DONGWON,440574000.0,9042013.0,0.37,fiji_eez
KOR,NO.303 HAE CHEON,440846000,8703892.0,2173.27,hsp4
KOR,NO.303 HAE CHEON,440846000,8703892.0,140.45,hsp6
KOR,NO.36HANSUNG,440820000,8619388.0,0.94,rmi_eez
KOR,NO.36HANSUNG,440820000,8619388.0,1555.73,hsp4
KOR,NO.36HANSUNG,440820000,8619388.0,471.46,hsp6
KOR,NO.38 HANSUNG,440590000,8717843.0,2042.2,hsp4
KOR,NO.38 HANSUNG,440590000,8717843.0,410.47,hsp6
KOR,NO.39HANSUNG,440239000,9046409.0,295.09,hsp4
KOR,NO.39HANSUNG,440239000,9046409.0,73.61,hsp6
KOR,NO.5 KYUNG YANG,441680000,8703464.0,0.82,rmi_eez
KOR,NO.5 KYUNG YANG,441680000,8703464.0,1594.53,hsp4
KOR,NO.5 KYUNG YANG,441680000,8703464.0,11.58,hsp6
KOR,NO.509NAMGUNG,440339000,8619261.0,6.66,rmi_eez
KOR,NO.56 SHIN YUNG,440504000,8619326.0,104.28,hsp4
KOR,NO.56 SHIN YUNG,440504000,8619326.0,0.29,hsp4
KOR,NO.56 SHIN YUNG,440504000,8619326.0,206.15,hsp7
KOR,NO.620 DONG WON,440952000,8821498.0,1.25,rmi_eez
KOR,NO.620 DONG WON,440952000,8821498.0,995.61,hsp4
KOR,NO.620 DONG WON,440952000,8821498.0,477.01,hsp6
KOR,NO.621 DONG WON,440780000,8905567.0,10.05,rmi_eez
KOR,NO.621 DONG WON,440780000,8905567.0,987.49,hsp4
KOR,NO.621 DONG WON,440780000,8905567.0,1283.16,hsp7
KOR,NO.621 DONG WON,440780000,8905567.0,1049.94,hsp6
KOR,NO.621 DONG WON,440780000,8905567.0,3.54,kiribati1_eez
KOR,NO.622 DONGWON,440641000,8905579.0,0.62,rmi_eez
KOR,NO.623 DONGWON,440781000,8905581.0,1794.83,hsp4
KOR,NO.623 DONGWON,440781000,8905581.0,717.89,hsp7
KOR,NO.623 DONGWON,440781000,8905581.0,507.98,hsp6
KOR,NO.632 DONG WON,440954000,8911322.0,0.07,rmi_eez
KOR,NO.632 DONG WON,440954000,8911322.0,4.85,hsp7
KOR,NO.633 DONGWON,440894000,8911334.0,1.91,rmi_eez
KOR,NO.633 DONGWON,440894000,8911334.0,696.26,hsp4
KOR,NO.633 DONGWON,440894000,8911334.0,961.39,hsp7
KOR,NO.633 DONGWON,440894000,8911334.0,748.99,hsp6
KOR,NO.707 HAE CHEON,440787000,8821503.0,117.59,hsp7
KOR,NO.8 KYUNGYANG,441251000,9005297.0,312.88,hsp6
KOR,NO.9 KYUNG YANG,440647000,8610629.0,0.36,rmi_eez
KOR,NO.9 KYUNG YANG,440647000,8610629.0,1471.56,hsp4
KOR,NO.9 KYUNG YANG,440647000,8610629.0,460.72,hsp6
KOR,NO518NAMGUNG,440751000,8714102.0,385.8,hsp6
KOR,NO55SHINYUNG,440503000,8815724.0,367.74,hsp4
KOR,NO55SHINYUNG,440503000,8815724.0,0.58,tuvalu_eez
KOR,NO55SHINYUNG,440503000,8815724.0,3.19,kiribati1_eez
KOR,NO631DONGWON,440895000,8911310.0,2.67,hsp3
KOR,NO631DONGWON,440895000,8911310.0,600.48,hsp4
KOR,NO631DONGWON,440895000,8911310.0,425.86,hsp7
KOR,NO631DONGWON,440895000,8911310.0,220.46,hsp6
KOR,NO631DONGWON,440895000,8911310.0,0.39,kiribati1_eez
KOR,O RYONG NO.717,440807000,8815683.0,261.39,hsp4
KOR,OCEAN ACE,441024000,9386665.0,1.28,fsm_eez
KOR,OCEAN ACE,441024000,9386665.0,72.49,png_eez
KOR,OCEAN ACE,441024000,9386665.0,0.32,solomon_islands_eez
KOR,OCEAN MASTER,440823000,8812227.0,4.88,png_eez
KOR,OCEAN MASTER,440823000,8812227.0,8.61,solomon_islands_eez
KOR,ORYONG 325,440055000,9019509.0,235.51,hsp6
KOR,ORYONG NO 722,440936000,8829543.0,0.07,rmi_eez
KOR,ORYONG NO 722,440936000,8829543.0,255.51,hsp7
KOR,ORYONG NO.723,440885000,9019315.0,170.08,hsp7
KOR,PANALOX 502,440617000,,8.77,hsp1
KOR,PANALOX 502,440617000,,505.03,hsp4
KOR,PANALOX 502,440617000,,12.77,hsp7
KOR,PANALOX 503,440517000,,293.87,hsp4
KOR,PANALOX 506,440522000,8916396.0,418.71,hsp7
KOR,PANALOX NO.501,440595000,8916358.0,0.43,rmi_eez
KOR,PANALOX NO.501,440595000,8916358.0,1405.54,hsp4
KOR,PANALOX NO.501,440595000,8916358.0,281.27,hsp7
KOR,PANALOX NO.501,440595000,8916358.0,357.47,hsp6
KOR,PANALOX505,440549000,8916384.0,1076.28,hsp4
KOR,PANALOX505,440549000,8916384.0,414.04,hsp7
KOR,PANALOX505,440549000,8916384.0,342.46,hsp6
KOR,SAJO ALEXANDRIA,440053000,,2.72,fsm_eez
KOR,SAJO ALEXANDRIA,440053000,,12.95,png_eez
KOR,SAJO ALEXANDRIA,440053000,,1.13,solomon_islands_eez
KOR,SAJO COLUMBIA,441166000,,0.44,solomon_islands_eez
KOR,SAJO CONCORDIA,440882000,9699593.0,8.59,fsm_eez
KOR,SAJO CONCORDIA,440882000,9699593.0,25.45,png_eez
KOR,SAJO CONCORDIA,440882000,9699593.0,8.02,solomon_islands_eez
KOR,SAJO FAMILIA,441853000,,0.19,solomon_islands_eez
KOR,SAJO POSEDONIA,441930000,,0.45,solomon_islands_eez
KOR,SAJO POTENTIA,441675000,9587063.0,20.04,tuvalu_eez
KOR,SEGYERO,440195000,9713973.0,0.23,png_eez
KOR,SEGYERO,440195000,9713973.0,12.97,solomon_islands_eez
KOR,SHILLA EXPLORER,440450000,9699567.0,0.5,solomon_islands_eez
KOR,SHILLA HARVESTER,441807000,,1.25,fsm_eez
KOR,SHILLA HARVESTER,441807000,,0.06,solomon_islands_eez
KOR,SHILLA JUPITER,441066000,9199220.0,2.67,solomon_islands_eez
KOR,SHILLA SPRINTER,441837000,9634945.0,13.34,fsm_eez
KOR,SHIN YUNG 53,440628000,8815712.0,2.68,rmi_eez
KOR,SHIN YUNG 53,440628000,8815712.0,447.19,hsp4
KOR,SHINYUNG NO.52,440612000,8717984.0,314.66,hsp4
KOR,SHINYUNG NO.52,440612000,8717984.0,1642.86,hsp7
KOR,SHINYUNG NO.52,440612000,8717984.0,850.12,hsp6
KOR,SHINYUNG.NO.51,440604000,8714231.0,84.84,hsp7
KOR,TERAAKA,440167000,9743423.0,9.0,solomon_islands_eez
KOR,TONINA 3,440648000,8821565.0,16.27,hsp1
KOR,TONINA 3,440648000,8821565.0,0.15,usa2_eez
KOR,TONINA 3,440648000,8821565.0,397.15,hsp4
KOR,TONINA5,440645000,9001423.0,639.14,hsp4
KOR,TONINA5,440645000,9001423.0,601.17,hsp7
KOR,TONINA5,440645000,9001423.0,540.83,hsp6
KOR,TONINA5,440645000,9001423.0,1.26,tuvalu_eez
MHL,JABBUK,538060020,9784477.0,43.28,rmi_eez
MHL,JABBUK,538060020,9784477.0,341.56,nauru_eez
MHL,JABBUK,538060020,9784477.0,83.33,hsp6
MHL,JABBUK,538060020,9784477.0,3.71,kirbati2_eez
MHL,JABBUK,538060020,9784477.0,156.48,png_eez
MHL,JABBUK,538060020,9784477.0,151.77,tuvalu_eez
MHL,JABBUK,538060020,9784477.0,596.44,kiribati1_eez
MHL,JABBUK,538060020,9784477.0,21.89,solomon_islands_eez
MHL,KOO'S 101   >>>>>>>>,538060007,9348120.0,6.79,rmi_eez
MHL,KOO'S 101   >>>>>>>>,538060007,9348120.0,2.33,fsm_eez
MHL,KOO'S 101   >>>>>>>>,538060007,9348120.0,0.16,png_eez
MHL,KOO'S 101   >>>>>>>>,538060007,9348120.0,11.21,kiribati1_eez
MHL,KOO'S 102,538060008,9349899.0,3.86,fsm_eez
MHL,KOO'S 102,538060008,9349899.0,19.41,png_eez
MHL,KOO'S 102,538060008,9349899.0,0.51,kiribati1_eez
MHL,KOO'S 108,538060006,9289219.0,24.27,rmi_eez
MHL,KOO'S 108,538060006,9289219.0,4.18,nauru_eez
MHL,KOO'S 108,538060006,9289219.0,1.0,fsm_eez
MHL,KOO'S 108,538060006,9289219.0,54.86,png_eez
MHL,KOO`S 103,538060023,,4.32,rmi_eez
MHL,KOO`S 103,538060023,,17.24,nauru_eez
MHL,KOO`S 103,538060023,,2.38,fsm_eez
MHL,KOO`S 103,538060023,,2.7,kiribati1_eez
MHL,LAJABWIL,538060022,9784491.0,96.44,rmi_eez
MHL,LAJABWIL,538060022,9784491.0,12.56,nauru_eez
MHL,LAJABWIL,538060022,9784491.0,317.61,fsm_eez
MHL,LAJABWIL,538060022,9784491.0,180.55,png_eez
MHL,LAJABWIL,538060022,9784491.0,45.61,tuvalu_eez
MHL,LAJABWIL,538060022,9784491.0,349.87,kiribati1_eez
MHL,LAJABWIL,538060022,9784491.0,1.61,solomon_islands_eez
MHL,LOMALO,538060019,9588665.0,12.72,rmi_eez
MHL,LOMALO,538060019,9588665.0,57.58,nauru_eez
MHL,LOMALO,538060019,9588665.0,283.8,png_eez
MHL,LOMALO,538060019,9588665.0,120.07,kiribati1_eez
MHL,LOMALO,538060019,9588665.0,32.56,solomon_islands_eez
MHL,LOMETO,538060016,9583419.0,39.58,rmi_eez
MHL,LOMETO,538060016,9583419.0,142.3,nauru_eez
MHL,LOMETO,538060016,9583419.0,5.3,fsm_eez
MHL,LOMETO,538060016,9583419.0,185.18,png_eez
MHL,LOMETO,538060016,9583419.0,197.19,kiribati1_eez
MHL,LOMETO,538060016,9583419.0,44.16,solomon_islands_eez
MHL,MARSHALLS 201,538060004,9206982.0,1.77,png_eez
MHL,MARSHALLS 202,538060005,9206994.0,22.63,rmi_eez
MHL,MARSHALLS 202,538060005,9206994.0,1.09,fsm_eez
MHL,SHEN LIAN CHENG 722,538060012,,3108.98,rmi_eez
MHL,SLC 725,538060014,,1002.73,rmi_eez
MHL,SLC 725,538060014,,588.8,rmi_eez
MHL,SLC721,538060011,,1691.03,rmi_eez
MHL,UNAAK,538060021,9784489.0,119.02,rmi_eez
MHL,UNAAK,538060021,9784489.0,24.34,nauru_eez
MHL,UNAAK,538060021,9784489.0,29.83,fsm_eez
MHL,UNAAK,538060021,9784489.0,17.51,png_eez
MHL,UNAAK,538060021,9784489.0,26.29,tuvalu_eez
MHL,UNAAK,538060021,9784489.0,117.78,kiribati1_eez
NAM,HELENA NDUME,659096000.0,8510817.0,3.72,fiji_eez
NLD,ALLANKAY,244731699,9188960.0,123.35,png_eez
NLD,ALLANKAY,244731699,9188960.0,28.35,solomon_islands_eez
NOR,BELMONDO,258071000,9951989.0,58.43,solomon_islands_eez
NOR,DON QUIJOTE,257264000,9138525.0,0.85,png_eez
NRU,CENTURY PRIDE,544124120,9417397.0,177.39,nauru_eez
NRU,CENTURY PRIDE,544124120,9417397.0,0.48,hsp2
NRU,CENTURY PRIDE,544124120,9417397.0,5.25,hsp4
NRU,CENTURY PRIDE,544124120,9417397.0,67.86,fsm_eez
NRU,CENTURY PRIDE,544124120,9417397.0,7.85,png_eez
NRU,CENTURY PRIDE,544124120,9417397.0,311.74,kiribati1_eez
NRU,CENTURY RANGER,544125120,9394789.0,0.68,rmi_eez
NRU,CENTURY RANGER,544125120,9394789.0,34.04,nauru_eez
NRU,CENTURY RANGER,544125120,9394789.0,1.5,palau_eez
NRU,CENTURY RANGER,544125120,9394789.0,17.92,png_eez
NRU,CENTURY RANGER,544125120,9394789.0,28.92,kiribati1_eez
NRU,EASTERN MARINE,544112120,,5.98,rmi_eez
NRU,EASTERN MARINE,544112120,,17.39,nauru_eez
NRU,EASTERN MARINE,544112120,,9.71,fsm_eez
NRU,EASTERN MARINE,544112120,,24.57,png_eez
NRU,EASTERN MARINE,544112120,,50.26,kiribati1_eez
NRU,EASTERN MARINE,544112120,,6.11,solomon_islands_eez
NRU,EASTERN STAR,544113120,8996097.0,9.01,rmi_eez
NRU,EASTERN STAR,544113120,8996097.0,0.39,fsm_eez
NRU,EASTERN STAR,544113120,8996097.0,23.53,png_eez
NRU,EASTERN STAR,544113120,8996097.0,2.72,kiribati1_eez
NRU,KAILE 888,544115120,9708241.0,32.5,png_eez
NRU,KAOHSIUNG MANZAI 707,544181120,8996308.0,0.04,fsm_eez
NRU,KAOHSIUNG MANZAI 707,544181120,8996308.0,72.68,png_eez
NRU,KAOHSIUNG MANZAI 707,544181120,8996308.0,3.04,solomon_islands_eez
NRU,MALVA888,544116120,9761396.0,7.81,nauru_eez
NRU,MALVA888,544116120,9761396.0,31.14,kiribati1_eez
NRU,MARITA 88,544117120,9720354.0,640.25,png_eez
NRU,NAOERO STAR,544101120,8813477.0,2.24,fsm_eez
NRU,NAOERO STAR,544101120,8813477.0,0.57,png_eez
NRU,NAOERO STAR,544101120,8813477.0,18.61,kiribati1_eez
NRU,NEW SPLENDOR,544128120,9771951.0,0.72,rmi_eez
NRU,NEW SPLENDOR,544128120,9771951.0,1.16,nauru_eez
NRU,OCEAN CHALLENGER,544130120,9517264.0,0.8,rmi_eez
NRU,OCEAN CHALLENGER,544130120,9517264.0,4.31,fsm_eez
NRU,OCEAN ENCOUNTER,544137120,,2.83,rmi_eez
NRU,OCEAN ENCOUNTER,544137120,,26.1,nauru_eez
NRU,OCEAN ENCOUNTER,544137120,,117.37,fsm_eez
NRU,OCEAN ENCOUNTER,544137120,,404.91,png_eez
NRU,OCEAN ENCOUNTER,544137120,,13.45,kiribati1_eez
NRU,OCEAN ENCOUNTER,544137120,,20.68,solomon_islands_eez
NRU,OCEAN GALAXY,544139120,,1.4,rmi_eez
NRU,OCEAN GALAXY,544139120,,3.98,fsm_eez
NRU,OCEAN GALAXY,544139120,,0.37,kiribati1_eez
NRU,OCEAN WARRIOR,544131120,9097317.0,46.43,rmi_eez
NRU,OCEAN WARRIOR,544131120,9097317.0,27.27,nauru_eez
NRU,OCEAN WARRIOR,544131120,9097317.0,0.32,hsp6
NRU,OCEAN WARRIOR,544131120,9097317.0,39.24,fsm_eez
NRU,OCEAN WARRIOR,544131120,9097317.0,52.95,png_eez
NRU,OCEAN WARRIOR,544131120,9097317.0,54.42,kiribati1_eez
NRU,ORIENTAL MARINE,544114120,9217357.0,66.71,rmi_eez
NRU,ORIENTAL MARINE,544114120,9217357.0,11.75,nauru_eez
NRU,ORIENTAL MARINE,544114120,9217357.0,20.38,kiribati1_eez
NRU,SIMBUN88,544118120,9745469.0,9.39,fsm_eez
NRU,SIMBUN88,544118120,9745469.0,98.27,png_eez
NZL,KENA,512011018,,114.38,tonga_eez
NZL,KENA,512011018.0,,18.67,fiji_eez
NZL,NOVEMBER RAIN,512004925.0,,0.69,vanuatu_eez
NZL,ORNEFJELD,512455000.0,,0.61,vanuatu_eez
NZL,REEL EASY,512011092,,140.31,tonga_eez
NZL,STARLIGHT II,512003200.0,,2.92,fiji_eez
NZL,TINTIN,512011321.0,,5.7,fiji_eez
PAN,RONGDAYZNG28-04,355894945,,66.67,hsp4
PAN,RONGDAYZNG28-04,355894945,,47.44,hsp6
PAN,RONGDAYZNG28-04,355894945,,225.62,tuvalu_eez
PHL,BELINDA,548725000,9108946.0,127.93,png_eez
PHL,DISCOVERY 101,548831000,8628614.0,0.92,hsp2
PHL,DISCOVERY 101,548831000,8628614.0,2655.23,png_eez
PHL,DISCOVERY 105,548051500,9729295.0,12.88,png_eez
PHL,DOLORES 873,548990500,9903190.0,1246.44,png_eez
PHL,F/B TRESKA,548045600,7727920.0,2135.2,png_eez
PHL,F/V CHENILLE,548204300,8204585.0,1753.23,png_eez
PHL,F/V VEERA,548636700,9009748.0,22.87,png_eez
PHL,FV QUEEN MARILOU 888,548657700,9009736.0,215.11,png_eez
PHL,GABRIELLE LT.,548057500,,124.03,png_eez
PHL,GABRIELLE LT.,548057500,,12.98,solomon_islands_eez
PHL,JASMIN 888,548954200,8822064.0,1669.71,png_eez
PHL,KAMILAH,548604400,,14.32,hsp2
PHL,KAMILAH,548604400,,332.8,png_eez
PHL,LAUREN MARIE TAYLOR,548687200,8748517.0,1.75,png_eez
PHL,QUEEN JINA 101,548957000,9016545.0,7.08,png_eez
PHL,QUEEN MARILOU 777,548746700,9109342.0,7.38,png_eez
PHL,QUEEN MARILOU 999,548817700,9033282.0,112.8,png_eez
PHL,QUEENEVELYN-101,548201400,8747238.0,18.44,png_eez
PHL,SOPHIA MARTINA,548058500,,1.73,png_eez
PHL,SUNFLOWER 8,548799200,,274.16,png_eez
PHL,,548609600,,108.55,hsp2
PNG,AGAROBE,553112020,,310.62,png_eez
PNG,AMARYLLIS 88,553111850,8748529.0,747.02,png_eez
PNG,CAPS NO.1,553111844,,4435.73,png_eez
PNG,FTV POKAJAM,553111845,,47.26,png_eez
PNG,GARDENIA 888,553111789,8648028.0,2516.15,png_eez
PNG,GOLDEN SAPPHIRE 88,553111790,8324177.0,2259.35,png_eez
PNG,KEAUTA,553111380,,486.99,png_eez
PNG,MAMORI,553111572,,462.65,png_eez
PNG,MILFLORES 888,553111788,8648030.0,1109.76,png_eez
PNG,NIUPELALIP NO.8,553111643,8520185.0,1906.04,png_eez
PNG,PURPLELILAC888,553111638,,1082.11,png_eez
PNG,VIVA BEAR 707,553111997,9400265.0,1573.37,png_eez
PNG,VIVA EAGLE 707,553111991,8974398.0,6.11,png_eez
PNG,VIVA LION 707,553111992,9556674.0,39.66,png_eez
PNG,VIVA WANTWANT 707,553112000,9294628.0,0.32,palau_eez
PNG,VIVA WANTWANT 707,553112000,9294628.0,262.61,png_eez
PNG,WINBEST707,553111740,8996293.0,82.06,png_eez
PNG,WINBEST707,553111740,8996293.0,10.14,solomon_islands_eez
POL,FOLLOW ME,261005266.0,,2.42,fiji_eez
SLB,MARINE PIONEER,557009800,8748490.0,14.86,png_eez
SLB,MARINE PIONEER,557009800,8748490.0,194.77,solomon_islands_eez
SLB,RSIPV TARO,557009600,4734207.0,0.28,solomon_islands_eez
SLB,SOUTHERN SEAS 301,557005500,9764415.0,23.22,nauru_eez
SLB,SOUTHERN SEAS 301,557005500,9764415.0,2.0,fsm_eez
SLB,SOUTHERN SEAS 301,557005500,9764415.0,30.51,png_eez
SLB,SOUTHERN SEAS 301,557005500,9764415.0,10.91,kiribati1_eez
SLB,SOUTHERN SEAS 301,557005500,9764415.0,11.88,solomon_islands_eez
SLB,SOUTHERN SEAS NO.302,557005600,9764427.0,226.68,nauru_eez
SLB,SOUTHERN SEAS NO.302,557005600,9764427.0,413.56,png_eez
SLB,SOUTHERN SEAS NO.302,557005600,9764427.0,211.36,kiribati1_eez
SLB,SOUTHERN SEAS NO.302,557005600,9764427.0,220.4,solomon_islands_eez
SLB,SOUTHERN SEAS NO.303,557005700,,2.33,nauru_eez
SLB,SOUTHERN SEAS NO.303,557005700,,233.37,png_eez
SLB,SOUTHERN SEAS NO.303,557005700,,7.31,kiribati1_eez
SLB,SOUTHERN SEAS NO.303,557005700,,179.85,solomon_islands_eez
SLV,MONTELUCIA,359001000,9232668.0,0.88,hsp7
SLV,MONTELUCIA,359001000,9232668.0,10.41,kirbati2_eez
TON,SUN LONG 01,570712033,,248.08,tonga_eez
TUV,ELSPETH,572386220,7827483.0,11.02,fsm_eez
TUV,ELSPETH,572386220,7827483.0,8.11,png_eez
TUV,ELSPETH,572386220,7827483.0,8.65,kiribati1_eez
TUV,ELSPETH,572386220,7827483.0,10.54,solomon_islands_eez
TUV,F/V DEOLINDA,572404220,7827469.0,7.25,fsm_eez
TUV,TAINA,572975210,8102921.0,3.08,fsm_eez
TUV,TAINA,572975210,8102921.0,74.32,solomon_islands_eez
TWN,168,416881476,,384.47,hsp1
TWN,52031,416002412,,27.95,hsp1
TWN,AMALI,416002099,,13.43,hsp3
TWN,AMALI,416002099,,231.59,hsp3
TWN,AN WEN FA,416002799,,969.79,hsp3
TWN,AN WEN FA,416002799,,0.25,hsp1
TWN,AN WEN FA NO22,416000521,,533.57,hsp3
TWN,AN WEN FA NO22,416000521,,983.98,hsp1
TWN,AN WEN FA NO35,416003627,,158.41,hsp1
TWN,CFA26,416232900,,2674.72,rmi_eez
TWN,CFA26,416232900,,0.35,fsm_eez
TWN,CFA27,416233500,,3476.36,rmi_eez
TWN,CHAD FU CHANG,416224500,,124.87,hsp1
TWN,CHANG YI NO.38,416217900,,747.43,hsp3
TWN,CHANG YI NO.38,416217900,,584.07,hsp1
TWN,CHANG YI NO.38,416217900,,0.16,usa2_eez
TWN,CHANG YI NO368,416004248,,30.9,hsp3
TWN,CHANG YI NO368,416004248,,42.03,hsp4
TWN,CHANG YI NO368,416004248,,14.96,hsp7
TWN,CHANG YI NO368,416004248,,330.64,hsp6
TWN,CHAO FA NO.368,416004442,,0.41,hsp2
TWN,CHAO FA NO.368,416004442,,803.62,hsp3
TWN,CHAO FA NO.368,416004442,,203.07,hsp1
TWN,CHAO FA NO.368,416004442,,1.37,usa2_eez
TWN,CHAO FA NO.368,416004442,,18.89,hsp4
TWN,CHAO FA NO.368,416004442,,498.69,hsp7
TWN,CHAO FA NO.6,416221600,,556.54,hsp2
TWN,CHAO FA NO.6,416221600,,1350.0,hsp1
TWN,CHAO FA NO.6,416221600,,744.04,hsp4
TWN,CHAO YI NO.76,416000221,,196.3,hsp3
TWN,CHAO YI NO.76,416000221,,590.73,hsp4
TWN,CHAO YI NO.76,416000221,,1542.11,hsp6
TWN,CHAO YI NO.76,416000221,,0.4,tuvalu_eez
TWN,CHAO YI NO188,416082900,,662.46,hsp3
TWN,CHAO YI NO188,416082900,,1.06,hsp1
TWN,CHAO YI NO188,416082900,,224.17,hsp6
TWN,CHAO YI NO368,416079500,,509.05,hsp2
TWN,CHAO YI NO368,416079500,,1099.45,hsp3
TWN,CHAO YI NO368,416079500,,70.85,hsp1
TWN,CHAO YI NO368,416079500,,627.16,hsp4
TWN,CHARNG FU HUNG NO116,416009283,,1.76,rmi_eez
TWN,CHARNG FU HUNG NO116,416009283,,9.29,hsp3
TWN,CHARNG FU HUNG NO116,416009283,,716.37,hsp7
TWN,CHENG JHAN HSIANG,416221900,,1187.32,hsp4
TWN,CHENG JHAN HSIANG,416221900,,1277.02,hsp6
TWN,CHENG JHAN HSIANG,416221900,,935.25,hsp6
TWN,CHERNG YIH MAAN,416002216,,866.7,hsp3
TWN,CHI CHIH CHING NO1,416000446,,765.2,hsp1
TWN,CHI CHIH CHING NO21,416000445,,1161.73,hsp1
TWN,CHI FA NO.1888,416005715,,47.34,hsp3
TWN,CHI FA NO.1888,416005715.0,,15.51,fiji_eez
TWN,CHI HONG FA,416002103,,446.59,hsp1
TWN,CHI HONG NO899,416004591,,11.36,tonga_eez
TWN,CHI HONG NO899,416004591,,25.56,hsp3
TWN,CHI HONG NO899,416004591,,7.21,hsp4
TWN,CHI HONG NO899,416004591,,8.93,hsp7
TWN,CHI HSIANG NO.889,416242800,,0.16,hsp2
TWN,CHI HSIANG NO.889,416242800,,195.52,hsp7
TWN,CHI HSIANG NO.889,416242800,,0.18,fsm_eez
TWN,CHI TSAI NO.988,416002962,,894.31,hsp7
TWN,CHIA CHI HSING NO10,416001829,,4.06,hsp2
TWN,CHIA CHI HSING NO10,416001829,,24.59,hsp1
TWN,CHIA CHUN 23,416002622,,224.27,hsp1
TWN,CHIEN CHANG NO.226,416342000,,0.45,rmi_eez
TWN,CHIEN TE FA NO8,416002404,,1339.8,hsp3
TWN,CHIEN YUAN MING,416004594,,3.13,hsp2
TWN,CHIEN YUAN MING,416004594,,33.74,hsp3
TWN,CHIEN YUAN MING,416004594,,2.23,hsp1
TWN,CHIEN YUAN MING,416004594,,26.47,fsm_eez
TWN,CHIEN YUAN MING,416004594,,6.66,png_eez
TWN,CHIEN YUAN MING,416004594,,80.82,solomon_islands_eez
TWN,CHIEN YUAN MING NO88,416009012,,638.43,hsp3
TWN,CHIEN YUAN MING NO88,416009012,,115.55,hsp1
TWN,CHIEN YUAN MING NO88,416009012,,3295.93,fsm_eez
TWN,CHIH CHI FENG NO1,416002744,,785.79,hsp3
TWN,CHIH CHI HSING NO1,416000361,,264.2,hsp1
TWN,CHIN CHI HSING NO.2,416198700,,4428.76,hsp2
TWN,CHIN CHI HSING NO.2,416198700,,114.07,hsp1
TWN,CHIN DONG FA NO.6,416001007,,67.73,hsp2
TWN,CHIN DONG FA NO.6,416001007,,1607.08,hsp1
TWN,CHIN MAN FA NO 12,416002343,,385.22,hsp2
TWN,CHIN MAN FA NO 12,416002343,,1446.28,hsp3
TWN,CHIN MAN FA NO 12,416002343,,978.87,hsp1
TWN,CHIN MAN FA NO 12,416002343,,1.07,usa2_eez
TWN,CHIN MAN FA NO 12,416002343,,5.73,fsm_eez
TWN,CHIN TE CHENG 166,416226700,,23.92,hsp2
TWN,CHIN TE CHENG 166,416226700,,121.99,hsp3
TWN,CHIN TE CHENG 166,416226700,,4.42,hsp1
TWN,CHIN TE CHENG 188,416002467,,2391.44,hsp2
TWN,CHIN TE CHENG 188,416002467,,231.92,hsp3
TWN,CHIN TE CHENG 188,416002467,,461.17,hsp1
TWN,CHIN TE CHENG 188,416002467,,1131.52,hsp4
TWN,CHIN TE CHENG 188,416002467,,14.46,fsm_eez
TWN,CHIN YOU MING,416232500,,27.47,hsp7
TWN,CHIN YOU WEN,416122800,,0.29,hsp3
TWN,CHIN YOU WEN,416122800,,94.76,hsp7
TWN,CHIN YU CHENG NO,416002131,,31.54,hsp1
TWN,CHING CHENG FU NO66,416004049,,333.02,hsp2
TWN,CHING CHENG FU NO66,416004049,,0.15,hsp1
TWN,CHING CHENG FU NO66,416004049,,460.3,hsp4
TWN,CHING CHENG FU NO66,416004049,,2555.97,hsp6
TWN,CHING CHENG FU NO66,416004049,,0.1,tuvalu_eez
TWN,CHING CHUEN FA NO.10,416002888,,842.17,hsp1
TWN,CHING TSAI FA NO11,416000344,,976.62,hsp3
TWN,CHING TSAI FA NO11,416000344,,262.77,hsp1
TWN,CHINLONGFA,416001833,,684.65,hsp3
TWN,CHINLONGFA,416001833,,478.07,hsp1
TWN,CHINLONGFA,416001833,,2.1,usa2_eez
TWN,CHIUANFACHENG NO166,416211600,,3.31,rmi_eez
TWN,CHIUANFACHENG NO166,416211600,,293.76,hsp3
TWN,CHIUANFACHENG NO166,416211600,,16.91,hsp1
TWN,CHIUANFACHENG NO166,416211600,,1.45,usa2_eez
TWN,CHU HUAI NO 668,416002274,,265.15,hsp2
TWN,CHU HUAI NO 668,416002274,,1023.89,hsp3
TWN,CHU HUAI NO 668,416002274,,221.39,hsp1
TWN,CHU HUAI NO 668,416002274,,884.15,hsp4
TWN,CHU HUAI NO888,416218800,,108.08,hsp2
TWN,CHU HUAI NO888,416218800,,65.3,hsp4
TWN,CHU HUAI NO888,416218800,,1016.56,hsp4
TWN,CHU HUAI NO888,416218800,,538.81,hsp7
TWN,CHU HUAI NO888,416218800,,420.42,hsp6
TWN,CHU HUAI NO888,416218800,,19.02,fsm_eez
TWN,CHU HUAI NO888,416218800,,1.09,kiribati1_eez
TWN,CHUAN FA SHIAN 288,416008422,,7.12,hsp2
TWN,CHUAN FA SHIAN 288,416008422,,28.1,hsp4
TWN,CHUAN FA SHIAN 288,416008422,,1545.79,hsp7
TWN,CHUAN FA SHIAN 288,416008422,,516.7,hsp6
TWN,CHUAN FA SHIAN 288,416008422,,13.46,tuvalu_eez
TWN,CHUAN FA SHIAN NO.88,416002948,,1046.9,hsp7
TWN,CHUAN FA SHIAN NO.88,416002948,,574.38,hsp6
